NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;TN;TX;TM
30258001;NIMES-GARONS;43.772833;4.412833;94;19690128;0.0;5.9;11.9;9.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690129;0.0;8.7;12.7;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690130;0.0;6.6;13.3;9.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690131;0.0;3.8;12.9;7.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690201;0.0;2.0;13.4;7.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690202;0.0;3.2;12.0;7.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690203;0.0;1.8;10.6;6.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690204;0.0;-0.5;6.0;3.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690205;0.0;0.5;5.1;2.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690206;0.0;-1.7;6.0;0.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690207;0.0;-3.8;7.8;1.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690208;0.0;2.0;7.0;3.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690209;0.0;-4.2;6.7;0.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690210;0.0;-3.3;5.5;0.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690211;0.0;-5.8;6.9;0.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690212;0.0;-0.4;12.1;4.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690213;0.0;0.5;10.1;5.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690214;0.0;0.3;8.1;3.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690215;0.0;0.0;5.9;1.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690216;0.0;-5.0;2.8;-1.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690217;0.0;-6.3;7.6;0.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690218;12.7;-0.9;10.1;4.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690219;28.0;5.1;12.4;9.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690220;0.0;6.2;16.5;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690221;13.4;3.8;15.1;9.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690222;5.2;8.6;10.7;10.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690223;27.0;7.9;9.8;9.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690224;0.0;6.8;14.3;9.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690225;0.0;4.8;14.1;8.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690226;0.0;4.1;14.2;8.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690227;0.0;3.2;13.4;8.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690228;0.0;2.8;13.8;8.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690301;0.6;5.0;13.1;8.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690302;0.0;7.8;13.0;9.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690303;16.8;7.1;10.5;9.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690304;6.5;8.9;10.0;9.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690305;0.0;6.8;9.1;7.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690306;0.0;6.1;10.5;7.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690307;0.0;4.9;11.3;7.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690308;0.0;3.2;15.0;9.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690309;0.0;3.3;15.1;8.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690310;0.0;6.4;12.1;9.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690311;0.0;6.9;14.4;10.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690312;0.0;9.4;15.6;11.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690313;7.0;11.1;14.9;12.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690314;0.7;10.7;16.8;13.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690315;7.1;7.5;14.0;10.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690316;0.7;9.1;18.8;13.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690317;4.0;10.3;18.2;13.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690318;2.1;8.6;18.9;13.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690319;6.6;9.9;12.2;11.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690320;0.0;9.9;19.0;13.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690321;0.0;8.5;17.6;12.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690322;16.8;8.8;11.6;9.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690323;2.4;7.5;10.3;8.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690324;0.0;5.9;11.2;7.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690325;0.0;0.4;10.1;5.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690326;0.0;1.2;10.3;5.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690327;0.0;1.1;11.0;6.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690328;0.0;2.7;11.5;6.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690329;0.0;2.1;10.3;5.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690330;0.0;2.1;14.2;7.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690331;0.0;5.1;16.7;11.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690401;0.0;6.5;17.1;12.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690402;0.0;5.7;16.2;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690403;0.0;3.8;16.0;9.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690404;2.6;7.7;16.1;10.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690405;12.5;7.0;13.6;10.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690406;0.6;7.7;16.5;11.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690407;0.0;8.9;17.1;12.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690408;0.0;8.0;19.3;13.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690409;0.0;6.9;20.7;14.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690410;0.0;8.6;18.4;13.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690411;0.0;8.6;25.0;17.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690412;0.0;13.1;19.6;15.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690413;0.0;8.5;16.0;12.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690414;0.0;4.3;16.9;10.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690415;0.0;4.5;20.1;11.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690416;0.0;10.0;20.7;14.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690417;0.0;11.8;16.5;13.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690418;0.0;6.5;14.8;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690419;0.0;3.8;15.8;9.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690420;0.0;5.0;17.9;11.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690421;4.0;7.2;12.2;10.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690422;0.2;10.2;17.1;12.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690423;0.0;8.2;18.8;13.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690424;0.0;9.4;22.5;15.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690425;0.0;9.4;19.5;15.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690426;1.2;10.4;20.1;15.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690427;3.3;12.0;15.5;13.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690428;8.1;12.0;14.2;13.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690429;3.0;12.0;18.2;13.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690430;5.2;12.1;16.0;14.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690501;0.0;12.0;18.0;14.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690502;0.0;10.5;17.2;13.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690503;0.0;10.2;19.4;14.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690504;0.0;13.1;19.0;15.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690505;20.8;12.4;14.8;13.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690506;0.0;9.8;19.2;13.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690507;0.0;8.7;21.8;15.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690508;0.4;11.1;21.8;15.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690509;3.9;13.6;23.2;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690510;0.0;12.9;26.7;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690511;0.0;14.3;21.0;17.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690512;0.0;12.9;21.4;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690513;0.0;12.0;23.8;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690514;0.0;12.7;23.6;17.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690515;0.0;12.7;23.1;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690516;0.0;13.8;24.6;18.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690517;0.0;11.6;24.2;18.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690518;0.0;13.8;22.5;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690519;0.0;9.8;17.0;14.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690520;0.0;7.8;23.7;14.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690521;0.0;10.3;24.9;17.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690522;0.0;11.3;23.2;16.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690523;0.0;11.6;23.2;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690524;4.5;11.9;18.1;15.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690525;2.2;12.3;19.0;15.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690526;0.0;10.2;20.2;15.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690527;0.0;10.5;19.4;15.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690528;0.0;13.4;22.2;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690529;0.0;13.3;20.9;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690530;0.0;13.9;22.9;18.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690531;0.0;9.8;22.3;16.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690601;0.0;11.6;23.4;17.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690602;0.0;13.2;22.1;17.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690603;0.0;12.1;23.2;18.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690604;0.0;12.8;23.0;16.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690605;0.0;8.3;16.3;12.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690606;0.0;11.8;17.0;14.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690607;0.0;9.5;16.8;14.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690608;0.0;11.3;23.6;16.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690609;0.0;11.3;21.8;17.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690610;5.0;15.5;23.2;18.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690611;8.0;15.8;18.5;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690612;0.0;14.8;22.2;18.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690613;0.0;13.6;22.8;17.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690614;0.0;15.1;25.7;19.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690615;0.0;14.4;26.7;19.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690616;0.0;16.2;23.7;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690617;0.0;17.8;29.6;22.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690618;17.4;15.0;20.0;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690619;0.0;12.1;23.1;18.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690620;0.0;12.0;25.3;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690621;0.0;14.0;23.0;18.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690622;0.8;15.2;26.8;19.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690623;21.6;13.5;19.7;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690624;0.0;12.9;22.8;17.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690625;0.0;12.2;23.7;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690626;0.0;14.5;24.8;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690627;0.0;17.0;28.0;21.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690628;0.0;16.5;28.8;22.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690629;0.0;16.0;27.4;21.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690630;0.0;15.8;27.0;21.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690701;0.0;18.3;25.3;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690702;2.3;15.9;27.6;20.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690703;27.1;17.3;27.5;20.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690704;0.0;16.7;30.4;23.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690705;3.8;19.3;30.1;23.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690706;1.1;18.8;28.8;23.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690707;0.0;16.3;24.2;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690708;0.0;12.3;23.7;17.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690709;0.0;13.1;23.2;18.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690710;0.0;12.0;23.6;16.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690711;0.0;14.5;25.8;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690712;0.0;16.3;26.3;21.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690713;0.0;18.1;27.8;23.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690714;0.0;18.2;26.8;21.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690715;0.0;16.1;26.4;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690716;0.0;15.5;29.4;22.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690717;0.0;16.4;29.6;22.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690718;0.0;16.9;34.0;25.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690719;0.0;21.6;33.8;27.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690720;0.0;21.6;33.9;27.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690721;0.0;22.8;32.4;27.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690722;0.0;21.2;32.2;25.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690723;0.0;20.2;30.6;24.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690724;0.0;19.8;31.3;25.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690725;0.0;20.2;31.7;25.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690726;0.0;20.8;31.8;25.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690727;0.0;18.5;30.8;24.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690728;0.0;19.7;31.1;24.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690729;13.0;17.2;26.6;21.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690730;0.0;15.5;25.0;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690731;0.0;16.7;27.7;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690801;12.0;16.2;25.7;20.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690802;0.0;18.3;27.6;22.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690803;0.0;18.5;29.3;23.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690804;0.0;18.6;32.2;25.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690805;0.0;22.0;34.3;28.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690806;0.0;23.6;32.1;26.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690807;0.0;21.1;32.5;25.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690808;0.0;20.8;33.3;26.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690809;0.0;21.2;30.1;25.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690810;1.1;21.4;28.5;23.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690811;0.0;16.8;29.0;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690812;3.0;20.6;25.5;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690813;0.7;19.4;29.0;23.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690814;6.7;21.0;27.5;23.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690815;0.0;19.9;28.8;23.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690816;0.0;17.2;27.0;22.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690817;0.0;16.8;26.5;21.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690818;0.0;18.9;26.8;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690819;0.0;18.7;29.0;23.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690820;0.0;17.9;30.1;23.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690821;0.0;17.4;29.9;22.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690822;0.0;16.2;26.5;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690823;0.0;16.2;23.9;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690824;0.0;11.5;21.6;16.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690825;0.0;11.8;24.4;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690826;0.0;13.8;24.0;18.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690827;0.0;14.1;24.6;19.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690828;0.0;13.6;25.5;18.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690829;0.0;12.7;22.0;17.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690830;0.6;13.3;23.6;17.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690831;0.0;12.9;23.4;18.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690901;0.0;14.5;26.3;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690902;0.5;17.8;29.0;22.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690903;3.5;18.1;25.4;20.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19690904;3.5;17.0;24.3;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690905;0.0;16.3;24.2;19.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690906;0.0;15.3;25.5;19.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690907;0.0;16.7;26.2;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690908;0.0;14.8;24.8;18.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690909;2.1;15.8;22.4;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690910;0.0;14.8;25.5;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690911;0.0;14.6;25.0;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690912;0.6;16.3;24.7;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19690913;71.5;13.9;18.7;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690914;9.3;14.6;21.2;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690915;1.3;13.5;20.4;16.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690916;0.0;14.7;23.0;18.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19690917;0.7;12.5;24.1;18.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690918;9.0;12.2;21.3;16.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19690919;5.9;13.4;19.6;16.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690920;0.0;13.4;22.5;17.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19690921;0.0;13.0;24.0;18.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690922;0.0;13.0;23.3;18.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690923;0.0;16.3;25.2;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19690924;0.0;14.1;26.0;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19690925;0.0;14.0;26.3;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690926;0.0;14.8;25.5;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19690927;0.0;14.4;24.0;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690928;0.0;15.0;24.9;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19690929;7.4;14.4;20.5;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19690930;1.6;14.7;20.8;17.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19691001;0.4;15.8;22.9;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691002;0.0;12.2;21.0;15.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19691003;0.0;11.5;22.5;16.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19691004;0.0;12.4;23.0;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691005;0.0;13.0;24.8;17.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691006;0.0;12.9;24.5;17.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19691007;0.0;12.1;24.7;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19691008;0.0;11.0;23.9;16.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691009;0.0;12.5;23.2;16.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691010;0.0;12.3;22.1;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691011;0.0;10.3;22.0;15.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691012;0.0;9.7;21.7;15.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19691013;6.5;9.7;21.7;15.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691014;33.3;13.0;15.5;13.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691015;0.0;12.4;21.5;15.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691016;0.0;11.8;22.9;16.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691017;0.0;12.2;22.0;16.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691018;20.0;13.0;21.0;16.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691019;50.0;13.8;16.5;14.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691020;62.2;14.0;19.5;15.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19691021;9.0;13.8;21.0;16.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691022;0.0;14.8;21.3;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691023;0.0;15.8;24.1;18.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19691024;0.0;12.8;21.2;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691025;0.0;12.2;18.8;14.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691026;0.0;11.0;18.0;13.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19691027;0.0;9.8;19.0;13.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691028;0.0;10.3;18.9;13.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691029;0.0;7.2;20.0;12.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691030;0.0;9.8;19.0;13.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691031;0.0;10.9;17.0;12.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19691101;0.0;6.2;18.4;11.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691102;0.1;6.2;20.1;12.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19691103;0.0;8.0;18.4;12.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19691104;0.0;8.1;18.0;12.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691105;0.0;8.2;17.0;11.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691106;0.0;5.7;13.4;8.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691107;7.9;6.0;14.8;9.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19691108;0.0;10.2;16.5;12.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691109;0.0;10.7;16.3;13.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19691110;0.0;11.2;19.2;14.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19691111;0.0;10.7;17.5;14.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19691112;4.0;16.4;20.3;17.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691113;0.0;11.8;17.7;13.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691114;0.0;7.2;15.9;10.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691115;0.0;5.0;15.1;9.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19691116;0.0;3.7;15.4;8.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691117;0.0;6.2;15.4;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691118;0.0;4.0;10.2;6.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19691119;0.0;1.9;12.2;6.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691120;0.0;1.5;13.5;7.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19691121;14.8;2.4;12.7;6.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19691122;1.0;8.8;15.3;12.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691123;27.4;11.0;16.2;13.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19691124;0.0;7.2;13.7;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19691125;0.0;4.2;9.1;6.8
